customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,OnlineSecurity,TechSupport,StreamingTV,Contract,PaymentMethod,MonthlyCharges,Churn
CUST100227,Female,0.0,No,Yes,48.0,Yes,No,No internet service,No internet service,No,,Electronic check,37.98,No
CUST100228,Female,0.0,No,Yes,11.0,Yes,DSL,No internet service,No,No internet service,Two year,Bank transfer (automatic),94.56,No
CUST100229,Male,,Yes,No,17.0,Yes,DSL,Yes,Yes,Yes,,Bank transfer (automatic),30.25,Yes
CUST100230,Male,0.0,,Yes,64.0,No,No,No,No internet service,No,Month-to-month,Electronic check,107.33,No
CUST100231,Female,1.0,No,Yes,20.0,Yes,No,No,No internet service,Yes,Month-to-month,Bank transfer (automatic),107.28,Yes
CUST100232,Male,0.0,Yes,Yes,62.0,Yes,DSL,No,No,No,Month-to-month,Mailed check,74.71,No
CUST100233,Female,0.0,Yes,Yes,25.0,Yes,DSL,No internet service,Yes,No,One year,Bank transfer (automatic),61.12,No
CUST100234,Male,0.0,No,Yes,60.0,No,DSL,No internet service,No internet service,No,One year,Bank transfer (automatic),108.73,No
CUST100235,Female,,No,Yes,41.0,Yes,Fiber optic,Yes,No,No,One year,Mailed check,90.66,No
CUST100236,Female,0.0,No,No,7.0,No,Fiber optic,Yes,No,No,Two year,Credit card (automatic),21.28,No
CUST100237,Male,0.0,Yes,Yes,19.0,No,Fiber optic,No internet service,No internet service,No internet service,Month-to-month,,60.03,No
CUST100238,Male,0.0,Yes,Yes,68.0,Yes,DSL,No,Yes,No internet service,Month-to-month,Mailed check,61.84,No
CUST100239,Female,0.0,Yes,Yes,14.0,Yes,Fiber optic,No,Yes,No internet service,Month-to-month,Bank transfer (automatic),105.33,No
CUST100240,Male,0.0,Yes,No,16.0,Yes,No,,Yes,No internet service,One year,Credit card (automatic),108.04,No
CUST100241,Female,0.0,Yes,No,10.0,Yes,Fiber optic,No internet service,No internet service,Yes,,Mailed check,73.44,Yes
CUST100242,Male,0.0,Yes,Yes,43.0,Yes,Fiber optic,No,Yes,Yes,Two year,Electronic check,29.45,No
CUST100243,Female,0.0,No,Yes,58.0,Yes,DSL,No internet service,Yes,No,Month-to-month,Bank transfer (automatic),80.13,No
CUST100244,Female,0.0,Yes,Yes,67.0,No,Fiber optic,No,Yes,Yes,Two year,Mailed check,64.96,Yes
CUST100245,Male,0.0,Yes,No,63.0,Yes,No,No internet service,No,No internet service,Month-to-month,Mailed check,61.14,Yes
CUST100246,Female,0.0,Yes,Yes,63.0,Yes,DSL,No,No internet service,No internet service,Month-to-month,Bank transfer (automatic),118.4,No
CUST100247,Male,0.0,No,No,65.0,Yes,Fiber optic,Yes,No internet service,No,Two year,Electronic check,119.57,Yes
CUST100248,Female,0.0,No,No,40.0,Yes,DSL,Yes,No,No,Month-to-month,,59.78,No
CUST100249,Male,0.0,Yes,No,59.0,Yes,Fiber optic,No,Yes,No internet service,One year,Electronic check,113.33,Yes
CUST100250,Male,0.0,No,No,45.0,No,No,No internet service,No,No,Month-to-month,Bank transfer (automatic),42.95,No
CUST100251,Male,0.0,No,No,9.0,Yes,No,No,No internet service,No internet service,Month-to-month,Mailed check,37.74,Yes
CUST100252,Male,0.0,Yes,Yes,1.0,Yes,Fiber optic,No internet service,Yes,,Month-to-month,Mailed check,84.99,Yes
CUST100253,Male,0.0,No,Yes,7.0,Yes,Fiber optic,No,No internet service,No,Two year,Electronic check,69.05,No
CUST100254,Female,0.0,No,Yes,24.0,Yes,No,No internet service,No,No,One year,Mailed check,94.07,No
CUST100255,Male,1.0,Yes,No,35.0,No,No,No internet service,No internet service,Yes,Month-to-month,Mailed check,29.21,No
CUST100256,Female,0.0,No,Yes,45.0,No,Fiber optic,No internet service,Yes,Yes,Two year,Electronic check,67.21,Yes
CUST100257,Male,0.0,Yes,Yes,37.0,Yes,DSL,No,No internet service,Yes,Month-to-month,Bank transfer (automatic),,No
CUST100258,Male,0.0,Yes,No,26.0,Yes,Fiber optic,No,No internet service,No internet service,Month-to-month,Bank transfer (automatic),69.11,Yes
CUST100259,Female,0.0,Yes,Yes,52.0,Yes,,No,No internet service,Yes,Two year,Bank transfer (automatic),47.21,No
CUST100260,Female,0.0,Yes,Yes,62.0,Yes,No,No internet service,No,Yes,Month-to-month,Electronic check,69.08,Yes
CUST100261,Male,0.0,No,Yes,16.0,Yes,DSL,No,Yes,No internet service,Month-to-month,Bank transfer (automatic),77.69,No
CUST100262,Male,0.0,No,No,18.0,No,,Yes,No,Yes,Two year,Credit card (automatic),74.14,No
CUST100263,Female,1.0,Yes,No,67.0,Yes,No,Yes,No,Yes,Month-to-month,Bank transfer (automatic),75.72,No
CUST100264,Female,,Yes,No,69.0,Yes,DSL,Yes,No,No internet service,Month-to-month,,63.16,No
CUST100265,Female,0.0,No,No,22.0,Yes,No,No,No,No internet service,Month-to-month,Electronic check,51.76,No
CUST100266,Male,0.0,No,Yes,36.0,Yes,No,No internet service,No,Yes,Month-to-month,Mailed check,25.18,No
CUST100267,Male,,No,Yes,41.0,Yes,No,Yes,No internet service,No,One year,Mailed check,,No
CUST100268,Female,1.0,No,No,45.0,Yes,Fiber optic,No internet service,No,No,Two year,Credit card (automatic),72.45,Yes
CUST100269,Female,0.0,No,No,62.0,Yes,Fiber optic,No,No internet service,No internet service,One year,Mailed check,105.6,No
CUST100270,Male,1.0,Yes,Yes,,Yes,No,Yes,Yes,No internet service,Month-to-month,Bank transfer (automatic),98.14,Yes
CUST100271,Male,1.0,No,Yes,37.0,Yes,DSL,Yes,,No,Month-to-month,Mailed check,72.7,No
CUST100272,Male,0.0,No,Yes,15.0,Yes,Fiber optic,Yes,No internet service,No internet service,Month-to-month,Electronic check,83.23,No
CUST100273,Female,1.0,Yes,Yes,54.0,Yes,Fiber optic,,No internet service,Yes,Two year,Mailed check,,No
CUST100274,Male,0.0,No,No,42.0,Yes,DSL,Yes,No internet service,No,One year,Bank transfer (automatic),116.66,No
CUST100275,Male,0.0,Yes,Yes,53.0,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Credit card (automatic),119.47,Yes
CUST100276,Male,0.0,Yes,No,,Yes,Fiber optic,No,No,Yes,Month-to-month,Credit card (automatic),,No
CUST100277,Female,0.0,No,No,56.0,Yes,DSL,No,No,No internet service,Month-to-month,Electronic check,82.89,No
CUST100278,Male,0.0,Yes,No,61.0,,DSL,No,No internet service,No,Two year,Bank transfer (automatic),,No
CUST100279,Male,0.0,Yes,Yes,58.0,Yes,Fiber optic,No,No,Yes,One year,Mailed check,28.51,No
CUST100280,Male,1.0,No,No,45.0,Yes,Fiber optic,No,No internet service,No internet service,Month-to-month,Electronic check,55.05,No
CUST100281,Male,0.0,No,Yes,28.0,Yes,No,No,No,No internet service,One year,Credit card (automatic),34.84,Yes
CUST100282,Female,1.0,No,No,24.0,Yes,DSL,No,Yes,No,Month-to-month,Electronic check,57.23,No
CUST100283,Male,0.0,No,Yes,26.0,Yes,DSL,No,No internet service,Yes,One year,Bank transfer (automatic),63.0,No
CUST100284,Male,0.0,No,No,43.0,Yes,Fiber optic,No internet service,No internet service,Yes,Month-to-month,Credit card (automatic),36.19,Yes
CUST100285,Female,0.0,Yes,No,57.0,Yes,No,No internet service,No,,Month-to-month,Credit card (automatic),68.6,Yes
CUST100286,Male,0.0,Yes,Yes,26.0,Yes,Fiber optic,Yes,No internet service,Yes,Month-to-month,Mailed check,37.13,No
CUST100287,Female,0.0,Yes,No,41.0,Yes,Fiber optic,,No internet service,No,One year,Electronic check,112.07,No
CUST100288,Female,0.0,Yes,No,29.0,Yes,No,Yes,Yes,Yes,Two year,Mailed check,35.29,No
CUST100289,Male,0.0,Yes,Yes,,Yes,DSL,No internet service,No internet service,No,Month-to-month,Credit card (automatic),70.28,No
CUST100290,Female,0.0,Yes,No,58.0,Yes,No,No,No internet service,Yes,Month-to-month,Bank transfer (automatic),,No
CUST100291,Male,0.0,Yes,No,29.0,Yes,DSL,No,No internet service,No internet service,,Credit card (automatic),61.12,Yes
CUST100292,,1.0,Yes,Yes,28.0,Yes,DSL,No internet service,No,Yes,Two year,Bank transfer (automatic),57.72,No
CUST100293,Male,0.0,,No,14.0,Yes,Fiber optic,No internet service,No internet service,Yes,Month-to-month,Credit card (automatic),117.82,
CUST100294,Female,0.0,Yes,No,35.0,No,DSL,No internet service,No internet service,Yes,One year,Bank transfer (automatic),85.69,No
CUST100295,Female,0.0,No,Yes,,Yes,No,No internet service,No internet service,No internet service,Month-to-month,,22.97,No
CUST100296,Female,1.0,Yes,No,11.0,Yes,No,No internet service,Yes,No internet service,One year,Electronic check,103.18,Yes
CUST100297,Male,0.0,Yes,Yes,69.0,Yes,,No,Yes,No,One year,Bank transfer (automatic),73.63,No
CUST100298,Male,0.0,Yes,No,61.0,Yes,No,No internet service,No internet service,Yes,One year,Credit card (automatic),29.88,No
CUST100299,Male,0.0,No,No,20.0,Yes,DSL,Yes,No,No,Month-to-month,Mailed check,66.1,No
CUST100300,Male,0.0,No,Yes,67.0,No,Fiber optic,No internet service,No internet service,No,Month-to-month,Electronic check,31.62,No
CUST100301,Female,0.0,Yes,Yes,19.0,Yes,DSL,No,Yes,No internet service,Month-to-month,Bank transfer (automatic),74.87,No
CUST100302,Male,0.0,Yes,Yes,30.0,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Bank transfer (automatic),55.81,No
CUST100303,Female,0.0,No,Yes,9.0,Yes,No,No,No,No internet service,Two year,Electronic check,24.81,No
CUST100304,Female,0.0,Yes,Yes,44.0,Yes,No,No internet service,No,Yes,Month-to-month,Bank transfer (automatic),84.66,Yes
CUST100305,Male,0.0,,No,34.0,Yes,Fiber optic,Yes,No internet service,Yes,Month-to-month,,41.81,Yes
CUST100306,Male,1.0,No,No,19.0,No,No,Yes,No internet service,No internet service,One year,Electronic check,96.17,No
CUST100307,Female,0.0,Yes,No,20.0,Yes,Fiber optic,No,No internet service,Yes,Month-to-month,Electronic check,110.19,No
CUST100308,Male,0.0,No,,67.0,Yes,Fiber optic,No internet service,No,No internet service,Month-to-month,Bank transfer (automatic),42.76,No
CUST100309,Male,0.0,No,No,,Yes,DSL,No internet service,No,No internet service,Month-to-month,Mailed check,49.2,No
CUST100310,Female,0.0,No,Yes,11.0,Yes,No,No internet service,Yes,Yes,Two year,Electronic check,22.75,No
CUST100311,Female,0.0,No,No,9.0,Yes,No,No internet service,No internet service,No,Two year,Credit card (automatic),,Yes
CUST100312,Male,0.0,Yes,No,5.0,Yes,No,No internet service,Yes,Yes,Month-to-month,Mailed check,103.71,No
CUST100313,Male,0.0,Yes,Yes,17.0,Yes,Fiber optic,Yes,Yes,No,Month-to-month,Mailed check,29.24,No
CUST100314,Male,0.0,No,Yes,53.0,Yes,Fiber optic,No,Yes,No,One year,Bank transfer (automatic),35.11,No
CUST100315,Female,0.0,Yes,No,,No,DSL,No internet service,No internet service,Yes,One year,Credit card (automatic),93.95,No
CUST100316,Female,0.0,Yes,Yes,17.0,Yes,Fiber optic,No internet service,Yes,Yes,Month-to-month,Credit card (automatic),83.09,Yes
CUST100317,Female,1.0,No,Yes,2.0,Yes,Fiber optic,No,Yes,No,Month-to-month,Electronic check,38.33,No
CUST100318,Female,0.0,Yes,,46.0,No,No,No,No internet service,No internet service,Month-to-month,Mailed check,35.47,No
CUST100319,Female,,Yes,No,58.0,Yes,No,Yes,Yes,Yes,Month-to-month,Bank transfer (automatic),,Yes
CUST100320,Male,0.0,No,Yes,38.0,Yes,No,No internet service,No,No internet service,Month-to-month,Bank transfer (automatic),19.8,No
CUST100321,Male,0.0,Yes,Yes,65.0,Yes,No,,Yes,Yes,Month-to-month,Electronic check,61.1,No
CUST100322,Female,1.0,No,Yes,,Yes,DSL,Yes,No,Yes,Month-to-month,Mailed check,29.0,No
CUST100323,Female,0.0,Yes,Yes,54.0,Yes,No,No,No internet service,No,Month-to-month,Electronic check,47.79,No
CUST100324,Female,0.0,Yes,Yes,22.0,Yes,DSL,Yes,Yes,Yes,Month-to-month,Electronic check,107.14,No
CUST100325,Male,0.0,No,Yes,62.0,Yes,Fiber optic,No,No,Yes,Month-to-month,Credit card (automatic),23.03,No
CUST100326,Male,0.0,Yes,Yes,45.0,Yes,No,No,No internet service,Yes,Month-to-month,Credit card (automatic),99.27,Yes
CUST100327,Male,1.0,Yes,No,6.0,Yes,,No internet service,No,No,Month-to-month,Electronic check,56.93,No
CUST100328,Male,0.0,Yes,Yes,5.0,Yes,No,,No internet service,,Month-to-month,Credit card (automatic),60.01,No
CUST100329,Female,0.0,No,No,64.0,Yes,Fiber optic,Yes,No,No,One year,Mailed check,117.21,No
CUST100330,Female,0.0,Yes,Yes,19.0,Yes,No,Yes,Yes,No internet service,One year,Credit card (automatic),75.98,No
CUST100331,Male,0.0,Yes,No,33.0,,Fiber optic,No,Yes,No internet service,Two year,Credit card (automatic),21.74,No
CUST100332,Male,0.0,Yes,Yes,54.0,Yes,No,No internet service,No,No,Two year,Mailed check,98.97,No
CUST100333,Female,0.0,Yes,Yes,55.0,Yes,DSL,Yes,Yes,Yes,Month-to-month,Electronic check,74.56,No
CUST100334,Male,0.0,,Yes,1.0,Yes,,No internet service,No,No,Two year,Electronic check,97.26,No
CUST100335,Female,0.0,No,Yes,44.0,No,No,Yes,Yes,Yes,Two year,Credit card (automatic),33.42,No
CUST100336,Female,0.0,Yes,No,65.0,Yes,Fiber optic,No internet service,Yes,No,Month-to-month,Credit card (automatic),44.78,No
CUST100337,Male,0.0,Yes,No,25.0,Yes,No,No,No,No internet service,Month-to-month,Electronic check,110.87,No
CUST100338,Male,0.0,Yes,Yes,39.0,Yes,,Yes,No,No,Month-to-month,Credit card (automatic),61.85,No
CUST100339,Female,0.0,No,Yes,19.0,Yes,DSL,No internet service,Yes,No,Two year,Mailed check,70.09,No
CUST100340,Female,0.0,Yes,No,51.0,No,Fiber optic,No,No internet service,No,Month-to-month,Electronic check,83.6,No
CUST100341,Male,,Yes,No,8.0,Yes,DSL,No,No,Yes,,Bank transfer (automatic),71.89,No
CUST100342,,,No,No,37.0,Yes,Fiber optic,No internet service,Yes,No internet service,Two year,Bank transfer (automatic),94.56,No
CUST100343,Female,0.0,No,No,29.0,Yes,DSL,No,No,No internet service,Two year,Electronic check,40.76,Yes
CUST100344,Female,0.0,No,Yes,46.0,Yes,No,No,No internet service,No internet service,One year,Bank transfer (automatic),111.93,No
CUST100345,Male,0.0,Yes,No,35.0,Yes,Fiber optic,,No,No,Month-to-month,Bank transfer (automatic),23.48,No
CUST100346,Female,0.0,Yes,Yes,70.0,Yes,No,Yes,No internet service,No internet service,Month-to-month,Mailed check,68.95,No
CUST100347,Female,0.0,No,Yes,70.0,No,Fiber optic,Yes,No internet service,Yes,One year,Credit card (automatic),119.76,No
CUST100348,Male,0.0,No,No,20.0,Yes,No,No,Yes,No,One year,Mailed check,85.2,No
CUST100349,Male,0.0,Yes,No,2.0,Yes,Fiber optic,Yes,Yes,No internet service,Month-to-month,Mailed check,67.18,
CUST100350,Female,1.0,No,,35.0,Yes,DSL,No internet service,No internet service,No,One year,,115.16,Yes
CUST100351,Male,0.0,,No,42.0,Yes,Fiber optic,No,No,No,Month-to-month,Bank transfer (automatic),25.95,
CUST100352,Male,0.0,No,No,54.0,Yes,DSL,No,No,No,Month-to-month,Credit card (automatic),61.08,Yes
CUST100353,Male,0.0,Yes,No,37.0,Yes,No,No internet service,Yes,No,Month-to-month,Mailed check,110.16,Yes
CUST100354,Female,1.0,No,No,42.0,Yes,No,No,Yes,Yes,Two year,Electronic check,87.39,No
CUST100355,Female,1.0,Yes,No,1.0,Yes,DSL,No internet service,No internet service,No internet service,Month-to-month,Bank transfer (automatic),55.58,No
CUST100356,Male,0.0,Yes,Yes,54.0,Yes,DSL,No internet service,Yes,No internet service,Month-to-month,Credit card (automatic),117.71,Yes
CUST100357,Female,0.0,No,Yes,23.0,Yes,No,Yes,No internet service,Yes,Month-to-month,Bank transfer (automatic),95.43,No
CUST100358,Male,0.0,Yes,Yes,27.0,Yes,No,Yes,Yes,Yes,Two year,Bank transfer (automatic),117.69,No
CUST100359,Female,0.0,Yes,No,30.0,Yes,No,No,Yes,No,Two year,Bank transfer (automatic),77.54,Yes
CUST100360,Female,0.0,Yes,Yes,5.0,Yes,Fiber optic,Yes,No,No,One year,Mailed check,18.83,Yes
CUST100361,Female,0.0,Yes,Yes,35.0,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Electronic check,117.14,Yes
CUST100362,Male,0.0,Yes,No,27.0,Yes,DSL,No internet service,Yes,No,One year,Credit card (automatic),102.06,No
CUST100363,Female,1.0,No,No,16.0,Yes,DSL,No internet service,Yes,No internet service,One year,Bank transfer (automatic),74.13,No
CUST100364,Male,1.0,No,No,17.0,Yes,Fiber optic,No internet service,Yes,Yes,,Credit card (automatic),34.41,No
CUST100365,Female,1.0,No,No,2.0,Yes,No,Yes,Yes,Yes,,Bank transfer (automatic),107.86,No
CUST100366,Male,0.0,No,No,63.0,Yes,DSL,No internet service,No internet service,No internet service,Month-to-month,Mailed check,83.01,
CUST100367,Male,0.0,No,No,21.0,Yes,Fiber optic,Yes,Yes,No internet service,Month-to-month,Mailed check,18.31,Yes
CUST100368,Male,0.0,Yes,Yes,62.0,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Electronic check,68.37,No
CUST100369,,0.0,No,Yes,60.0,Yes,DSL,No internet service,Yes,No,Month-to-month,,118.2,No
CUST100370,,0.0,No,Yes,32.0,Yes,Fiber optic,No internet service,Yes,No internet service,One year,Electronic check,77.77,Yes
CUST100371,Female,1.0,Yes,No,58.0,Yes,DSL,Yes,Yes,No internet service,One year,Mailed check,90.49,No
CUST100372,Male,0.0,Yes,No,15.0,Yes,No,No,Yes,No,Two year,Credit card (automatic),85.12,Yes
CUST100373,Male,0.0,Yes,Yes,13.0,Yes,No,No internet service,Yes,No internet service,Month-to-month,Mailed check,70.91,No
CUST100374,Female,0.0,No,No,64.0,Yes,No,No,No,Yes,Month-to-month,Mailed check,88.59,Yes
CUST100375,Male,0.0,No,Yes,46.0,Yes,DSL,No,No,Yes,Month-to-month,Electronic check,37.97,No
CUST100376,Female,0.0,No,No,49.0,Yes,Fiber optic,No,Yes,No internet service,One year,Credit card (automatic),52.47,Yes
CUST100377,Female,0.0,Yes,No,66.0,No,Fiber optic,No,Yes,No,Month-to-month,Electronic check,108.72,No
CUST100378,Male,0.0,No,Yes,1.0,Yes,Fiber optic,No,No,No internet service,Two year,Credit card (automatic),45.52,Yes
CUST100379,Male,0.0,Yes,Yes,12.0,Yes,No,Yes,No,Yes,Month-to-month,Electronic check,60.51,No
CUST100380,Male,0.0,Yes,Yes,69.0,Yes,No,No internet service,Yes,Yes,One year,,28.54,No
CUST100381,Female,0.0,Yes,Yes,9.0,Yes,Fiber optic,No internet service,No internet service,Yes,,Electronic check,112.91,No
CUST100382,Female,0.0,Yes,No,32.0,Yes,Fiber optic,Yes,No,No internet service,Month-to-month,Bank transfer (automatic),45.47,No
CUST100383,Male,,Yes,No,1.0,Yes,Fiber optic,,No,Yes,One year,Bank transfer (automatic),77.26,Yes
CUST100384,Male,0.0,No,No,23.0,No,Fiber optic,No,No,No,Month-to-month,Credit card (automatic),58.67,No
CUST100385,Male,0.0,Yes,No,12.0,No,Fiber optic,No,Yes,No internet service,Month-to-month,Electronic check,53.37,Yes
CUST100386,Male,0.0,No,Yes,18.0,No,No,No internet service,No,No internet service,One year,Credit card (automatic),35.16,No
CUST100387,Female,0.0,Yes,No,58.0,Yes,Fiber optic,Yes,No internet service,Yes,,Mailed check,119.59,Yes
CUST100388,Female,0.0,No,Yes,19.0,Yes,Fiber optic,,No internet service,No,One year,Electronic check,47.5,No
CUST100389,Male,1.0,No,No,58.0,Yes,DSL,Yes,Yes,,,Bank transfer (automatic),58.44,No
CUST100390,Female,0.0,No,Yes,64.0,Yes,DSL,Yes,Yes,No,Two year,Mailed check,37.66,No
CUST100391,Male,0.0,No,No,38.0,Yes,DSL,No internet service,Yes,No internet service,One year,Bank transfer (automatic),82.01,Yes
CUST100392,Male,1.0,No,No,38.0,Yes,Fiber optic,No,Yes,No,Month-to-month,Mailed check,26.79,No
CUST100393,Female,0.0,No,Yes,24.0,No,DSL,Yes,No,Yes,One year,Electronic check,,No
CUST100394,,0.0,Yes,Yes,48.0,Yes,Fiber optic,No internet service,No,Yes,One year,Credit card (automatic),69.31,No
CUST100395,Female,0.0,Yes,Yes,58.0,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Credit card (automatic),84.04,No
CUST100396,Male,0.0,Yes,Yes,62.0,Yes,No,Yes,Yes,Yes,One year,,18.48,No
CUST100397,Male,0.0,Yes,No,14.0,Yes,DSL,,No,No,Month-to-month,,86.7,No
CUST100398,Male,0.0,,No,49.0,Yes,Fiber optic,Yes,No internet service,No internet service,One year,Mailed check,22.66,No
CUST100399,Male,0.0,No,No,10.0,Yes,Fiber optic,No,No internet service,Yes,Month-to-month,Bank transfer (automatic),,Yes
CUST100400,Female,0.0,Yes,Yes,35.0,Yes,No,Yes,Yes,Yes,Month-to-month,Credit card (automatic),98.93,No
CUST100401,Female,0.0,Yes,,6.0,Yes,DSL,No,No,Yes,Month-to-month,Credit card (automatic),30.64,No
CUST100402,Male,0.0,No,Yes,39.0,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Credit card (automatic),74.74,Yes
CUST100403,Female,0.0,Yes,Yes,61.0,Yes,Fiber optic,Yes,No internet service,Yes,Two year,Mailed check,115.6,
CUST100404,Male,0.0,No,Yes,58.0,Yes,DSL,Yes,No,No internet service,One year,Bank transfer (automatic),42.75,No
CUST100405,Female,0.0,No,,51.0,Yes,DSL,No internet service,,Yes,Month-to-month,,25.41,No
CUST100406,Male,0.0,No,Yes,,Yes,,No internet service,No,No internet service,Month-to-month,Mailed check,61.1,Yes
CUST100407,Male,0.0,No,No,,Yes,Fiber optic,Yes,Yes,No internet service,Two year,Bank transfer (automatic),32.1,No
CUST100408,Female,0.0,Yes,No,7.0,Yes,DSL,Yes,No internet service,Yes,One year,Credit card (automatic),97.31,No
CUST100409,Male,0.0,Yes,No,52.0,Yes,No,No,No,Yes,Month-to-month,Mailed check,111.04,No
CUST100410,Male,,No,No,49.0,Yes,No,No,No internet service,Yes,Month-to-month,Electronic check,63.86,No
CUST100411,Male,,No,No,10.0,Yes,DSL,No internet service,No,No internet service,Month-to-month,Electronic check,119.79,No
CUST100412,Male,0.0,Yes,Yes,45.0,Yes,DSL,No internet service,No internet service,No internet service,Month-to-month,Mailed check,37.39,No
CUST100413,Male,0.0,No,No,27.0,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Credit card (automatic),111.61,No
